plate_id,experiment,girlboss,seedling,genotype,ATP_conc,day3_date,day3_root,day4_date,day4_root,day5_date,day5_root,day6_date,day6_root,day7_date,day7_root
1_WT_137.5_j,1,J,3,WT,137.5,9/24/2021 10:57:00 AM,NG,9/25/2021 11:31:00 AM,NG,9/26/2021 10:26:00 AM,NG,9/27/2021 11:42:00 AM,NG,9/28/2021 10:41:00 AM,NG
1_WT_137.5_j,1,J,4,WT,137.5,9/24/2021 10:57:00 AM,NG,9/25/2021 11:31:00 AM,NG,9/26/2021 10:26:00 AM,NG,9/27/2021 11:42:00 AM,NG,9/28/2021 10:41:00 AM,NG
1_WT_137.5_j,1,J,5,WT,137.5,9/24/2021 10:57:00 AM,NG,9/25/2021 11:31:00 AM,NG,9/26/2021 10:26:00 AM,NG,9/27/2021 11:42:00 AM,NG,9/28/2021 10:41:00 AM,NG
1_WT_137.5_j,1,J,6,WT,137.5,9/24/2021 10:57:00 AM,NG,9/25/2021 11:31:00 AM,NG,9/26/2021 10:26:00 AM,NG,9/27/2021 11:42:00 AM,NG,9/28/2021 10:41:00 AM,NG
1_WT_137.5_j,1,J,7,WT,137.5,9/24/2021 10:57:00 AM,NG,9/25/2021 11:31:00 AM,NG,9/26/2021 10:26:00 AM,NG,9/27/2021 11:42:00 AM,NG,9/28/2021 10:41:00 AM,NG
1_WT_137.5_j,1,J,8,WT,137.5,9/24/2021 10:57:00 AM,NG,9/25/2021 11:31:00 AM,NG,9/26/2021 10:26:00 AM,NG,9/27/2021 11:42:00 AM,NG,9/28/2021 10:41:00 AM,NG
1_WT_137.5_j,1,J,9,WT,137.5,9/24/2021 10:57:00 AM,NG,9/25/2021 11:31:00 AM,NG,9/26/2021 10:26:00 AM,NG,9/27/2021 11:42:00 AM,0.615,9/28/2021 10:41:00 AM,1.754
1_WT_137.5_j,1,J,10,WT,137.5,9/24/2021 10:57:00 AM,NG,9/25/2021 11:31:00 AM,NG,9/26/2021 10:26:00 AM,NG,9/27/2021 11:42:00 AM,0.696,9/28/2021 10:41:00 AM,1.305
1_WT_137.5_j,1,J,11,WT,137.5,9/24/2021 10:57:00 AM,NG,9/25/2021 11:31:00 AM,NG,9/26/2021 10:26:00 AM,NG,9/27/2021 11:42:00 AM,G,9/28/2021 10:41:00 AM,0.761
1_WT_137.5_j,1,J,12,WT,137.5,9/24/2021 10:57:00 AM,NG,9/25/2021 11:31:00 AM,NG,9/26/2021 10:26:00 AM,NG,9/27/2021 11:42:00 AM,NG,9/28/2021 10:41:00 AM,NG
1_WT_137.5_j,1,J,13,WT,137.5,9/24/2021 10:57:00 AM,NG,9/25/2021 11:31:00 AM,NG,9/26/2021 10:26:00 AM,NG,9/27/2021 11:42:00 AM,NG,9/28/2021 10:41:00 AM,NG
1_WT_137.5_j,1,J,14,WT,137.5,9/24/2021 10:57:00 AM,NG,9/25/2021 11:31:00 AM,NG,9/26/2021 10:26:00 AM,NG,9/27/2021 11:42:00 AM,0.596,9/28/2021 10:41:00 AM,1.035
1_WT_137.5_j,1,J,15,WT,137.5,9/24/2021 10:57:00 AM,NG,9/25/2021 11:31:00 AM,NG,9/26/2021 10:26:00 AM,NG,9/27/2021 11:42:00 AM,NG,9/28/2021 10:41:00 AM,NG
1_WT_137.5_j,1,J,16,WT,137.5,9/24/2021 10:57:00 AM,NG,9/25/2021 11:31:00 AM,NG,9/26/2021 10:26:00 AM,NG,9/27/2021 11:42:00 AM,NG,9/28/2021 10:41:00 AM,NG
1_WT_137.5_j,1,J,17,WT,137.5,9/24/2021 10:57:00 AM,NG,9/25/2021 11:31:00 AM,NG,9/26/2021 10:26:00 AM,NG,9/27/2021 11:42:00 AM,NG,9/28/2021 10:41:00 AM,G
1_WT_137.5_j,1,J,18,WT,137.5,9/24/2021 10:57:00 AM,NG,9/25/2021 11:31:00 AM,NG,9/26/2021 10:26:00 AM,NG,9/27/2021 11:42:00 AM,NG,9/28/2021 10:41:00 AM,NG
1_WT_137.5_j,1,J,19,WT,137.5,9/24/2021 10:57:00 AM,NG,9/25/2021 11:31:00 AM,NG,9/26/2021 10:26:00 AM,NG,9/27/2021 11:42:00 AM,NG,9/28/2021 10:41:00 AM,NG
1_WT_137.5_j,1,J,20,WT,137.5,9/24/2021 10:57:00 AM,NG,9/25/2021 11:31:00 AM,NG,9/26/2021 10:26:00 AM,NG,9/27/2021 11:42:00 AM,NG,9/28/2021 10:41:00 AM,NG
1_KO_controla_j,1,J,1,KO,0,9/24/2021 10:58:00 AM,0.496,9/25/2021 11:31:00 AM,0.648,9/26/2021 10:26:00 AM,1.099,9/27/2021 11:42:00 AM,1.455,9/28/2021 10:41:00 AM,2.525
1_KO_controla_j,1,J,2,KO,0,9/24/2021 10:58:00 AM,G,9/25/2021 11:31:00 AM,0.519,9/26/2021 10:26:00 AM,1.181,9/27/2021 11:42:00 AM,1.728,9/28/2021 10:41:00 AM,2.644
