plate_id,experiment,girlboss,seedling,genotype,ATP_conc,day,date_time,root,growth.rate
7_WT_controla_m,8,M,14,WT,0,4,1/25/2022 10:56:00 AM,1.434,0.619558011
7_WT_controla_m,8,M,15,WT,0,4,1/25/2022 10:56:00 AM,0.828,0.3788950276
7_WT_controla_m,8,M,16,WT,0,4,1/25/2022 10:56:00 AM,1.369,0.6394475138
7_WT_controla_m,8,M,17,WT,0,4,1/25/2022 10:56:00 AM,0.688,0.158121547
7_WT_controla_m,8,M,18,WT,0,4,1/25/2022 10:56:00 AM,1.583,0.8045303867
7_WT_controla_m,8,M,19,WT,0,4,1/25/2022 10:56:00 AM,1.821,0.2744751381
7_WT_controla_m,8,M,20,WT,0,4,1/25/2022 10:56:00 AM,0.918,0.09745856354
7_WT_controla_m,8,M,21,WT,0,4,1/25/2022 10:56:00 AM,0.62,0.4872928177
7_WT_50_m,8,M,1,WT,50,4,1/25/2022 10:56:00 AM,0.618,0.2963535912
7_WT_50_m,8,M,2,WT,50,4,1/25/2022 10:56:00 AM,1.44,0.6901657459
7_WT_50_m,8,M,3,WT,50,4,1/25/2022 10:56:00 AM,1.542,0.7597790055
7_WT_50_m,8,M,4,WT,50,4,1/25/2022 10:56:00 AM,1.433,0.8830939226
7_WT_50_m,8,M,5,WT,50,4,1/25/2022 10:56:00 AM,1.782,0.9855248619
7_WT_50_m,8,M,6,WT,50,4,1/25/2022 10:56:00 AM,0.838,0.8333701657
7_WT_50_m,8,M,7,WT,50,4,1/25/2022 10:56:00 AM,0.607,0.06961325967
7_WT_50_m,8,M,8,WT,50,4,1/25/2022 10:56:00 AM,1.71,0.8453038674
7_WT_50_m,8,M,9,WT,50,4,1/25/2022 10:56:00 AM,0.632,0.122320442
7_WT_50_m,8,M,10,WT,50,4,1/25/2022 10:56:00 AM,1.495,0.7687292818
7_WT_50_m,8,M,11,WT,50,4,1/25/2022 10:56:00 AM,1.37,0.8045303867
7_WT_50_m,8,M,12,WT,50,4,1/25/2022 10:56:00 AM,1.444,0.6762430939
7_WT_50_m,8,M,13,WT,50,4,1/25/2022 10:56:00 AM,1.097,0.7786740331
7_WT_50_m,8,M,14,WT,50,4,1/25/2022 10:56:00 AM,1.35,0.5598895028
7_WT_50_m,8,M,15,WT,50,4,1/25/2022 10:56:00 AM,0.941,0.6016574586
7_WT_100_m,8,M,1,WT,100,4,1/25/2022 10:56:00 AM,1.708,0.6901657459
7_WT_100_m,8,M,2,WT,100,4,1/25/2022 10:56:00 AM,1.209,0.475359116
7_WT_100_m,8,M,3,WT,100,4,1/25/2022 10:56:00 AM,0.831,0.4833149171
7_WT_100_m,8,M,4,WT,100,4,1/25/2022 10:56:00 AM,1.307,0.8274033149
7_WT_100_m,8,M,5,WT,100,4,1/25/2022 10:56:00 AM,0.402,0
7_WT_100_m,8,M,6,WT,100,4,1/25/2022 10:56:00 AM,1.414,0.6782320442
7_WT_100_m,8,M,7,WT,100,4,1/25/2022 10:56:00 AM,1.252,0.7011049724
7_WT_100_m,8,M,8,WT,100,4,1/25/2022 10:56:00 AM,0.718,0
7_WT_100_m,8,M,9,WT,100,4,1/25/2022 10:56:00 AM,1.084,0.4723756906
7_WT_100_m,8,M,10,WT,100,4,1/25/2022 10:56:00 AM,1.453,0.7229834254
7_WT_100_m,8,M,11,WT,100,4,1/25/2022 10:56:00 AM,0.62,0.009944751381
7_WT_100_m,8,M,12,WT,100,4,1/25/2022 10:56:00 AM,1.512,0.6802209945
7_WT_100_m,8,M,13,WT,100,4,1/25/2022 10:56:00 AM,1.482,0.8075138122
7_WT_100_m,8,M,14,WT,100,4,1/25/2022 10:56:00 AM,1.738,0.7428729282
7_WT_100_m,8,M,15,WT,100,4,1/25/2022 10:56:00 AM,0.622,0.2068508287
7_WT_100_m,8,M,16,WT,100,4,1/25/2022 10:56:00 AM,1.13,0.4574585635
7_WT_100_m,8,M,17,WT,100,4,1/25/2022 10:56:00 AM,1.707,0.8085082873
7_WT_137.5_m,8,M,1,WT,137.5,4,1/25/2022 10:56:00 AM,0.968,0.5559116022
7_WT_137.5_m,8,M,2,WT,137.5,4,1/25/2022 10:56:00 AM,2.124,1.201325967
7_WT_137.5_m,8,M,3,WT,137.5,4,1/25/2022 10:56:00 AM,1.343,0.7090607735
7_WT_137.5_m,8,M,4,WT,137.5,4,1/25/2022 10:56:00 AM,1.186,0.4783425414
7_WT_137.5_m,8,M,5,WT,137.5,4,1/25/2022 10:56:00 AM,2.054,1.049171271
7_WT_137.5_m,8,M,6,WT,137.5,4,1/25/2022 10:56:00 AM,0.575,0.08154696133
7_WT_137.5_m,8,M,7,WT,137.5,4,1/25/2022 10:56:00 AM,1.851,1.027292818
7_WT_137.5_m,8,M,8,WT,137.5,4,1/25/2022 10:56:00 AM,2.094,1.273922652
7_WT_137.5_m,8,M,9,WT,137.5,4,1/25/2022 10:56:00 AM,1.363,0.5897237569
7_WT_137.5_m,8,M,10,WT,137.5,4,1/25/2022 10:56:00 AM,0.514,0.3659668508
7_WT_137.5_m,8,M,11,WT,137.5,4,1/25/2022 10:56:00 AM,1.088,0.7011049724
7_WT_137.5_m,8,M,12,WT,137.5,4,1/25/2022 10:56:00 AM,1.277,0.3838674033
7_WT_137.5_m,8,M,13,WT,137.5,4,1/25/2022 10:56:00 AM,1.354,0.5787845304
7_WT_137.5_m,8,M,14,WT,137.5,4,1/25/2022 10:56:00 AM,0.773,0.2516022099
7_WT_137.5_m,8,M,15,WT,137.5,4,1/25/2022 10:56:00 AM,1.198,0.4853038674
7_WT_137.5_m,8,M,16,WT,137.5,4,1/25/2022 10:56:00 AM,1.47,0.8095027624
7_WT_137.5_m,8,M,17,WT,137.5,4,1/25/2022 10:56:00 AM,2.033,1.198342541
7_WT_200_m,8,M,1,WT,200,4,1/25/2022 10:56:00 AM,1.481,0.7458563536
7_WT_200_m,8,M,2,WT,200,4,1/25/2022 10:56:00 AM,1.581,0.8174585635
7_WT_200_m,8,M,3,WT,200,4,1/25/2022 10:56:00 AM,1.539,0.9596685083
7_WT_200_m,8,M,4,WT,200,4,1/25/2022 10:56:00 AM,1.463,0.8085082873
7_WT_200_m,8,M,5,WT,200,4,1/25/2022 10:56:00 AM,1.08,0.3878453039
7_WT_200_m,8,M,6,WT,200,4,1/25/2022 10:56:00 AM,1.442,0.6503867403
7_WT_200_m,8,M,7,WT,200,4,1/25/2022 10:56:00 AM,0.82,0.3918232044
7_WT_200_m,8,M,8,WT,200,4,1/25/2022 10:56:00 AM,1.632,0.8860773481
7_WT_200_m,8,M,9,WT,200,4,1/25/2022 10:56:00 AM,1.566,0.9696132597
7_WT_200_m,8,M,10,WT,200,4,1/25/2022 10:56:00 AM,1.448,1.068066298
7_WT_200_m,8,M,11,WT,200,4,1/25/2022 10:56:00 AM,0.551,0.05668508287
7_WT_200_m,8,M,12,WT,200,4,1/25/2022 10:56:00 AM,1.648,0.8343646409
7_WT_200_m,8,M,14,WT,200,4,1/25/2022 10:56:00 AM,1.377,0.5927071823
7_WT_200_m,8,M,15,WT,200,4,1/25/2022 10:56:00 AM,1.732,0.9566850829
7_WT_200_m,8,M,16,WT,200,4,1/25/2022 10:56:00 AM,1.645,0.8035359116
7_WT_200_m,8,M,17,WT,200,4,1/25/2022 10:56:00 AM,1.714,0.7677348066
7_WT_200_m,8,M,18,WT,200,4,1/25/2022 10:56:00 AM,0.825,0.1740331492
7_WT_controla_m,8,M,1,WT,0,5,1/26/2022 10:22:00 AM,1.531,0.3881650071
7_WT_controla_m,8,M,2,WT,0,5,1/26/2022 10:22:00 AM,2.274,1.762617354
7_WT_controla_m,8,M,3,WT,0,5,1/26/2022 10:22:00 AM,2.672,1.289445235
7_WT_controla_m,8,M,4,WT,0,5,1/26/2022 10:22:00 AM,1.265,0
7_WT_controla_m,8,M,5,WT,0,5,1/26/2022 10:22:00 AM,2.664,1.363186344
7_WT_controla_m,8,M,6,WT,0,5,1/26/2022 10:22:00 AM,2.492,1.237211949
7_WT_controla_m,8,M,7,WT,0,5,1/26/2022 10:22:00 AM,1.24,0.5315504979
7_WT_controla_m,8,M,8,WT,0,5,1/26/2022 10:22:00 AM,1.042,0
7_WT_controla_m,8,M,9,WT,0,5,1/26/2022 10:22:00 AM,3.476,1.752375533
7_WT_controla_m,8,M,10,WT,0,5,1/26/2022 10:22:00 AM,2.451,1.268961593
7_WT_controla_m,8,M,11,WT,0,5,1/26/2022 10:22:00 AM,2.3,1.034423898
7_WT_controla_m,8,M,12,WT,0,5,1/26/2022 10:22:00 AM,0.642,0.09832147937
7_WT_controla_m,8,M,13,WT,0,5,1/26/2022 10:22:00 AM,1.182,0.3236415363
7_WT_controla_m,8,M,14,WT,0,5,1/26/2022 10:22:00 AM,2.869,1.46970128
7_WT_controla_m,8,M,15,WT,0,5,1/26/2022 10:22:00 AM,2.062,1.263840683
7_WT_controla_m,8,M,16,WT,0,5,1/26/2022 10:22:00 AM,1.723,0.3625604552
7_WT_controla_m,8,M,17,WT,0,5,1/26/2022 10:22:00 AM,1.566,0.8992318634
7_WT_controla_m,8,M,18,WT,0,5,1/26/2022 10:22:00 AM,2.703,1.147083926
7_WT_controla_m,8,M,19,WT,0,5,1/26/2022 10:22:00 AM,3.17,1.381621622
7_WT_controla_m,8,M,20,WT,0,5,1/26/2022 10:22:00 AM,1.5,0.5960739687
7_WT_controla_m,8,M,21,WT,0,5,1/26/2022 10:22:00 AM,0.854,0.239658606
7_WT_50_m,8,M,1,WT,50,5,1/26/2022 10:22:00 AM,0.618,0
7_WT_50_m,8,M,2,WT,50,5,1/26/2022 10:22:00 AM,2.649,1.238236131
7_WT_50_m,8,M,3,WT,50,5,1/26/2022 10:22:00 AM,2.23,0.7046372689
7_WT_50_m,8,M,4,WT,50,5,1/26/2022 10:22:00 AM,2.654,1.250526316
7_WT_50_m,8,M,5,WT,50,5,1/26/2022 10:22:00 AM,3.391,1.647908962
7_WT_50_m,8,M,6,WT,50,5,1/26/2022 10:22:00 AM,1.609,0.7896443812
7_WT_50_m,8,M,7,WT,50,5,1/26/2022 10:22:00 AM,0.627,0.02048364154
7_WT_50_m,8,M,8,WT,50,5,1/26/2022 10:22:00 AM,3.039,1.36113798
7_WT_50_m,8,M,9,WT,50,5,1/26/2022 10:22:00 AM,1.315,0.6995163585
7_WT_50_m,8,M,10,WT,50,5,1/26/2022 10:22:00 AM,2.904,1.443072546
7_WT_50_m,8,M,11,WT,50,5,1/26/2022 10:22:00 AM,1.824,0.4649786629
7_WT_50_m,8,M,12,WT,50,5,1/26/2022 10:22:00 AM,2.331,0.9084495021
7_WT_50_m,8,M,13,WT,50,5,1/26/2022 10:22:00 AM,1.891,0.813200569
7_WT_50_m,8,M,14,WT,50,5,1/26/2022 10:22:00 AM,2.434,1.110213371
7_WT_50_m,8,M,15,WT,50,5,1/26/2022 10:22:00 AM,1.61,0.6851778094
7_WT_100_m,8,M,1,WT,100,5,1/26/2022 10:22:00 AM,2.81,1.128648649
7_WT_100_m,8,M,2,WT,100,5,1/26/2022 10:22:00 AM,1.752,0.5561308677
7_WT_100_m,8,M,3,WT,100,5,1/26/2022 10:22:00 AM,1.416,0.5991465149
7_WT_100_m,8,M,4,WT,100,5,1/26/2022 10:22:00 AM,2.369,1.087681366
7_WT_100_m,8,M,5,WT,100,5,1/26/2022 10:22:00 AM,0.553,0.1546514936
7_WT_100_m,8,M,6,WT,100,5,1/26/2022 10:22:00 AM,2.75,1.368307255
7_WT_100_m,8,M,7,WT,100,5,1/26/2022 10:22:00 AM,2.37,1.145035562
7_WT_100_m,8,M,8,WT,100,5,1/26/2022 10:22:00 AM,0.904,0.1904978663
7_WT_100_m,8,M,9,WT,100,5,1/26/2022 10:22:00 AM,1.961,0.8982076814
7_WT_100_m,8,M,10,WT,100,5,1/26/2022 10:22:00 AM,2.606,1.180881935
7_WT_100_m,8,M,11,WT,100,5,1/26/2022 10:22:00 AM,1.562,0.9647795164
7_WT_100_m,8,M,12,WT,100,5,1/26/2022 10:22:00 AM,2.372,0.8807965861
7_WT_100_m,8,M,13,WT,100,5,1/26/2022 10:22:00 AM,2.646,1.192147937
7_WT_100_m,8,M,14,WT,100,5,1/26/2022 10:22:00 AM,3.18,1.476870555
7_WT_100_m,8,M,15,WT,100,5,1/26/2022 10:22:00 AM,0.732,0.1126600284
7_WT_100_m,8,M,16,WT,100,5,1/26/2022 10:22:00 AM,1.998,0.8889900427
7_WT_100_m,8,M,17,WT,100,5,1/26/2022 10:22:00 AM,2.477,0.7886201991
7_WT_137.5_m,8,M,1,WT,137.5,5,1/26/2022 10:22:00 AM,1.483,0.5274537696
7_WT_137.5_m,8,M,2,WT,137.5,5,1/26/2022 10:22:00 AM,3.898,1.816899004
7_WT_137.5_m,8,M,3,WT,137.5,5,1/26/2022 10:22:00 AM,2.563,1.249502134
7_WT_137.5_m,8,M,4,WT,137.5,5,1/26/2022 10:22:00 AM,2.415,1.258719772
7_WT_137.5_m,8,M,5,WT,137.5,5,1/26/2022 10:22:00 AM,2.647,0.6073399716
7_WT_137.5_m,8,M,6,WT,137.5,5,1/26/2022 10:22:00 AM,2.529,2.001251778
7_WT_137.5_m,8,M,7,WT,137.5,5,1/26/2022 10:22:00 AM,3.16,1.340654339
7_WT_137.5_m,8,M,8,WT,137.5,5,1/26/2022 10:22:00 AM,3.033,0.9617069701
7_WT_137.5_m,8,M,9,WT,137.5,5,1/26/2022 10:22:00 AM,2.687,1.35601707
7_WT_137.5_m,8,M,10,WT,137.5,5,1/26/2022 10:22:00 AM,0.768,0.2601422475
7_WT_137.5_m,8,M,11,WT,137.5,5,1/26/2022 10:22:00 AM,1.786,0.7148790896
7_WT_137.5_m,8,M,12,WT,137.5,5,1/26/2022 10:22:00 AM,1.434,0.1607965861
7_WT_137.5_m,8,M,13,WT,137.5,5,1/26/2022 10:22:00 AM,2.191,0.8572403983
7_WT_137.5_m,8,M,14,WT,137.5,5,1/26/2022 10:22:00 AM,2.477,1.745206259
7_WT_137.5_m,8,M,15,WT,137.5,5,1/26/2022 10:22:00 AM,2.296,1.12455192
7_WT_137.5_m,8,M,16,WT,137.5,5,1/26/2022 10:22:00 AM,2.69,1.249502134
7_WT_137.5_m,8,M,17,WT,137.5,5,1/26/2022 10:22:00 AM,3.007,0.9975533428
7_WT_200_m,8,M,1,WT,200,5,1/26/2022 10:22:00 AM,2.71,1.258719772
7_WT_200_m,8,M,2,WT,200,5,1/26/2022 10:22:00 AM,2.603,1.046714083
7_WT_200_m,8,M,3,WT,200,5,1/26/2022 10:22:00 AM,2.748,1.238236131
7_WT_200_m,8,M,4,WT,200,5,1/26/2022 10:22:00 AM,2.589,1.153229018
7_WT_200_m,8,M,5,WT,200,5,1/26/2022 10:22:00 AM,1.898,0.8377809388
7_WT_200_m,8,M,6,WT,200,5,1/26/2022 10:22:00 AM,2.548,1.132745377
7_WT_200_m,8,M,7,WT,200,5,1/26/2022 10:22:00 AM,1.238,0.4281081081
7_WT_200_m,8,M,8,WT,200,5,1/26/2022 10:22:00 AM,3.058,1.460483642
7_WT_200_m,8,M,9,WT,200,5,1/26/2022 10:22:00 AM,2.961,1.428733997
7_WT_200_m,8,M,10,WT,200,5,1/26/2022 10:22:00 AM,1.778,0.3379800853
7_WT_200_m,8,M,11,WT,200,5,1/26/2022 10:22:00 AM,0.551,0
7_WT_200_m,8,M,12,WT,200,5,1/26/2022 10:22:00 AM,2.638,1.013940256
7_WT_200_m,8,M,14,WT,200,5,1/26/2022 10:22:00 AM,2.101,0.7415078236
7_WT_200_m,8,M,15,WT,200,5,1/26/2022 10:22:00 AM,3.073,1.373428165
7_WT_200_m,8,M,16,WT,200,5,1/26/2022 10:22:00 AM,2.714,1.09485064
7_WT_200_m,8,M,17,WT,200,5,1/26/2022 10:22:00 AM,3.275,1.598748222
7_WT_200_m,8,M,18,WT,200,5,1/26/2022 10:22:00 AM,0.825,0
7_WT_Control_m,8,M,1,WT,0,6,1/27/2022 10:47:00 AM,3.022,1.465556314
7_WT_Control_m,8,M,2,WT,0,6,1/27/2022 10:47:00 AM,4.407,2.096600683
7_WT_Control_m,8,M,3,WT,0,6,1/27/2022 10:47:00 AM,3.628,0.9396860068
7_WT_Control_m,8,M,4,WT,0,6,1/27/2022 10:47:00 AM,2.894,1.601201365
7_WT_Control_m,8,M,5,WT,0,6,1/27/2022 10:47:00 AM,4.489,1.793856655
7_WT_Control_m,8,M,6,WT,0,6,1/27/2022 10:47:00 AM,5.393,2.851494881
7_WT_Control_m,8,M,7,WT,0,6,1/27/2022 10:47:00 AM,4.17,2.88
7_WT_Control_m,8,M,8,WT,0,6,1/27/2022 10:47:00 AM,1.621,0.5691194539
7_WT_Control_m,8,M,9,WT,0,6,1/27/2022 10:47:00 AM,5.503,1.992409556
7_WT_Control_m,8,M,10,WT,0,6,1/27/2022 10:47:00 AM,4.77,2.279426621
7_WT_Control_m,8,M,11,WT,0,6,1/27/2022 10:47:00 AM,4.576,2.23716041
7_WT_Control_m,8,M,12,WT,0,6,1/27/2022 10:47:00 AM,0.752,0.1081228669
7_WT_Control_m,8,M,13,WT,0,6,1/27/2022 10:47:00 AM,2.052,0.8551535836
7_WT_Control_m,8,M,14,WT,0,6,1/27/2022 10:47:00 AM,5.254,2.344300341
7_WT_Control_m,8,M,15,WT,0,6,1/27/2022 10:47:00 AM,4.513,2.409174061
7_WT_Control_m,8,M,16,WT,0,6,1/27/2022 10:47:00 AM,3.71,1.95309215
7_WT_Control_m,8,M,17,WT,0,6,1/27/2022 10:47:00 AM,3.82,2.215535836
7_WT_Control_m,8,M,18,WT,0,6,1/27/2022 10:47:00 AM,5.089,2.345283276
7_WT_Control_m,8,M,19,WT,0,6,1/27/2022 10:47:00 AM,5.702,2.488791809
7_WT_Control_m,8,M,20,WT,0,6,1/27/2022 10:47:00 AM,3.19,1.66116041
7_WT_Control_m,8,M,21,WT,0,6,1/27/2022 10:47:00 AM,1.345,0.4826211604
7_WT_50_m,8,M,1,WT,50,6,1/27/2022 10:47:00 AM,0.618,0
7_WT_50_m,8,M,2,WT,50,6,1/27/2022 10:47:00 AM,3.598,0.9328054607
7_WT_50_m,8,M,3,WT,50,6,1/27/2022 10:47:00 AM,3.654,1.399699659
7_WT_50_m,8,M,4,WT,50,6,1/27/2022 10:47:00 AM,4.812,2.121174061
7_WT_50_m,8,M,5,WT,50,6,1/27/2022 10:47:00 AM,5.368,1.943262799
7_WT_50_m,8,M,6,WT,50,6,1/27/2022 10:47:00 AM,3.214,1.577610921
7_WT_50_m,8,M,7,WT,50,6,1/27/2022 10:47:00 AM,3.805,3.123767918
7_WT_50_m,8,M,8,WT,50,6,1/27/2022 10:47:00 AM,4.532,1.467522184
7_WT_50_m,8,M,9,WT,50,6,1/27/2022 10:47:00 AM,2.225,0.8944709898
