plate_id,experiment,girlboss,seedling,genotype,ATP_conc,day,date_time,root,growth.rate
7_WT_15_m,7,M,16,WT,15,7,1/24/2022 10:54,7.637,
7_WT_15_m,7,M,17,WT,15,7,1/24/2022 10:54,7.949,
7_WT_15_m,7,M,18,WT,15,7,1/24/2022 10:54,7.644,
7_WT_15_m,7,M,19,WT,15,7,1/24/2022 10:54,8.239,
7_WT_15_m,7,M,20,WT,15,7,1/24/2022 10:54,7.071,
7_WT_15_m,7,M,21,WT,15,7,1/24/2022 10:54,6.477,
7_WT_15_m,7,M,22,WT,15,7,1/24/2022 10:54,,
7_WT_20_m,7,M,2,WT,20,7,1/24/2022 10:54,6.328,
7_WT_20_m,7,M,3,WT,20,7,1/24/2022 10:54,6.851,
7_WT_20_m,7,M,4,WT,20,7,1/24/2022 10:54,4.554,
7_WT_20_m,7,M,5,WT,20,7,1/24/2022 10:54,6.575,
7_WT_20_m,7,M,6,WT,20,7,1/24/2022 10:54,8.226,
7_WT_20_m,7,M,7,WT,20,7,1/24/2022 10:54,4.425,
7_WT_20_m,7,M,8,WT,20,7,1/24/2022 10:54,6.137,
7_WT_20_m,7,M,9,WT,20,7,1/24/2022 10:54,6.986,
7_WT_20_m,7,M,10,WT,20,7,1/24/2022 10:54,5.502,
7_WT_20_m,7,M,11,WT,20,7,1/24/2022 10:54,5.71,
7_WT_20_m,7,M,12,WT,20,7,1/24/2022 10:54,5.711,
7_WT_20_m,7,M,13,WT,20,7,1/24/2022 10:54,5.887,
7_WT_20_m,7,M,14,WT,20,7,1/24/2022 10:54,5.829,
7_WT_20_m,7,M,15,WT,20,7,1/24/2022 10:54,4.808,
7_WT_20_m,7,M,16,WT,20,7,1/24/2022 10:54,7.39,
7_WT_20_m,7,M,17,WT,20,7,1/24/2022 10:54,5.818,
7_WT_20_m,7,M,18,WT,20,7,1/24/2022 10:54,6.105,
7_WT_20_m,7,M,19,WT,20,7,1/24/2022 10:54,5.743,
7_WT_20_m,7,M,20,WT,20,7,1/24/2022 10:54,5.558,
